Date,Ward Code,Area,Latitude,Longitude,Nearest Station,Elevation,Land Use Classes,Population,Road Density_m,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Rainfall_mm,Rainfall_Intensity_mm_hr,Rainfall_Days_Count,Rainfall_Hours
2025-08-29,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,16.5,1.0,1,24.0
2025-08-30,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,14.4,0.7,1,24.0
2025-08-24,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,10.6,1.2,1,21.0
2025-08-25,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,19.9,1.3,1,23.0
2025-08-26,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,30.0,2.2,1,24.0
2025-08-27,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,30.4,2.4,1,24.0
2025-08-28,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,46.8,3.5,1,24.0
2025-08-29,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,16.5,1.0,1,24.0
2025-08-30,Ward M/W,Shell Colony,19.0431,72.8995,Wadala Nalla,8.0,"commercial, residential, mixed_use",710000,Error: Found no graph nodes within the requested polygon.,12,Sandy,90.0,1497.8,14.4,0.7,1,24.0
2025-08-24,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,10.6,1.2,1,21.0
2025-08-25,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,19.9,1.3,1,23.0
2025-08-26,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,30.0,2.2,1,24.0
2025-08-27,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,30.4,2.4,1,24.0
2025-08-28,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,46.8,3.5,1,24.0
2025-08-29,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,16.5,1.0,1,24.0
2025-08-30,M/W,Chembur,19.27786647,72.73192718,Mahul Creek / Thane Creek,5.590236849,commercial,580000,3.778120882,2983,Urban,75.00629293,3066.0,14.4,0.7,1,24.0
2025-08-24,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,10.6,1.2,1,21.0
2025-08-25,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,19.9,1.3,1,23.0
2025-08-26,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,30.0,2.2,1,24.0
2025-08-27,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,30.4,2.4,1,24.0
2025-08-28,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,46.8,3.5,1,24.0
2025-08-29,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,16.5,1.0,1,24.0
2025-08-30,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,14.4,0.7,1,24.0
2025-08-24,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,10.6,1.2,1,21.0
2025-08-25,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,19.9,1.3,1,23.0
2025-08-26,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,30.0,2.2,1,24.0
2025-08-27,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,30.4,2.4,1,24.0
2025-08-28,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,46.8,3.5,1,24.0
2025-08-29,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,16.5,1.0,1,24.0
2025-08-30,Ward N,Pant Nagar,19.0845,72.9107,Chembur Nalla,10.0,"recreation_ground, residential, mixed_use",520000,13.93,8,Sandy,90.0,89.81,14.4,0.7,1,24.0
2025-08-24,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,10.6,1.2,1,21.0
2025-08-25,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,19.9,1.3,1,23.0
2025-08-26,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,30.0,2.2,1,24.0
2025-08-27,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,30.4,2.4,1,24.0
2025-08-28,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,46.8,3.5,1,24.0
2025-08-29,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,16.5,1.0,1,24.0
2025-08-30,Ward N,Amar Mahal Junction,19.0594,72.9084,Powai Lake,9.0,"transport, residential, mixed_use",520000,23.63,14,Urban,90.0,48.44,14.4,0.7,1,24.0
2025-08-24,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,10.6,1.2,1,21.0
2025-08-25,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,19.9,1.3,1,23.0
2025-08-26,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,30.0,2.2,1,24.0
2025-08-27,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,30.4,2.4,1,24.0
2025-08-28,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,46.8,3.5,1,24.0
2025-08-29,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,16.5,1.0,1,24.0
2025-08-30,Ward N,RB Kadam Marg,19.0898,72.9156,Powai Lake,11.0,"recreation_ground, residential, mixed_use",780000,8.73,10,Sandy,90.0,260.13,14.4,0.7,1,24.0
2025-08-24,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,10.6,1.2,1,21.0
2025-08-25,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,19.9,1.3,1,23.0
2025-08-26,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,30.0,2.2,1,24.0
2025-08-27,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,30.4,2.4,1,24.0
2025-08-28,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,46.8,3.5,1,24.0
2025-08-29,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,16.5,1.0,1,24.0
2025-08-30,Ward S,Bhandup Tank Road,19.1436,72.9357,Powai Lake,7.0,"transport, commercial, mixed_use",780000,8.01,16,Urban,90.0,272.94,14.4,0.7,1,24.0
2025-08-24,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,10.6,1.2,1,21.0
2025-08-25,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,19.9,1.3,1,23.0
2025-08-26,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,30.0,2.2,1,24.0
2025-08-27,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,30.4,2.4,1,24.0
2025-08-28,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,46.8,3.5,1,24.0
2025-08-29,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,16.5,1.0,1,24.0
2025-08-30,Ward S,LBS Marg near Bhandup Station,19.1413,72.9341,Powai Lake,7.0,"transport, residential, mixed_use",780000,21.99,8,Sandy,90.0,154.37,14.4,0.7,1,24.0
2025-08-24,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,10.6,1.2,1,21.0
2025-08-25,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,19.9,1.3,1,23.0
2025-08-26,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,30.0,2.2,1,24.0
2025-08-27,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,30.4,2.4,1,24.0
2025-08-28,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,46.8,3.5,1,24.0
2025-08-29,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,16.5,1.0,1,24.0
2025-08-30,S,Kanjurmarg,18.98606011,72.8565653,Ulhas River,11.92050553,commercial,780000,3.247455704,3575,Sand,61.88002899,5629.0,14.4,0.7,1,24.0
2025-08-24,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,10.6,1.2,1,21.0
2025-08-25,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,19.9,1.3,1,23.0
2025-08-26,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,30.0,2.2,1,24.0
2025-08-27,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,30.4,2.4,1,24.0
2025-08-28,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,46.8,3.5,1,24.0
2025-08-29,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,16.5,1.0,1,24.0
2025-08-30,Ward S,Ganesh Nagar Slum Slope,19.1145,72.9306,Tulsi Lake,6.0,"slum, residential, mixed_use",780000,21.51,3,Clayey,90.0,199.16,14.4,0.7,1,24.0
2025-08-24,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,10.6,1.2,1,21.0
2025-08-25,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,19.9,1.3,1,23.0
2025-08-26,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,30.0,2.2,1,24.0
2025-08-27,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,30.4,2.4,1,24.0
2025-08-28,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,46.8,3.5,1,24.0
2025-08-29,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,16.5,1.0,1,24.0
2025-08-30,S,Bhandup,18.96848239,72.78874401,Ulhas River,13.17876638,park,780000,3.989189147,4346,Clay,56.82544889,2375.0,14.4,0.7,1,24.0
2025-08-24,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,7.7,0.7,1,22.0
2025-08-25,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,17.6,1.4,1,23.0
2025-08-26,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,22.4,1.9,1,24.0
2025-08-27,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,21.6,2.3,1,24.0
2025-08-28,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,33.0,2.6,1,24.0
2025-08-29,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,9.3,0.5,1,24.0
2025-08-30,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,8.1,0.4,1,24.0
2025-08-24,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,7.7,0.7,1,22.0
2025-08-25,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,17.6,1.4,1,23.0
2025-08-26,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,22.4,1.9,1,24.0
2025-08-27,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,21.6,2.3,1,24.0
2025-08-28,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,33.0,2.6,1,24.0
2025-08-29,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,9.3,0.5,1,24.0
2025-08-30,T,Mulund,19.13907889,72.94062611,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,8.1,0.4,1,24.0
2025-08-24,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,7.7,0.7,1,22.0
2025-08-25,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,17.6,1.4,1,23.0
2025-08-26,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,22.4,1.9,1,24.0
2025-08-27,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,21.6,2.3,1,24.0
2025-08-28,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,33.0,2.6,1,24.0
2025-08-29,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,9.3,0.5,1,24.0
2025-08-30,Ward T,Sarojini Naidu Road,19.172,72.9554,Tulsi Lake,6.0,"residential, commercial, mixed_use",640000,15.77,7,Urban,90.0,196.31,8.1,0.4,1,24.0
2025-08-24,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,7.7,0.7,1,22.0
2025-08-25,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,17.6,1.4,1,23.0
2025-08-26,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,22.4,1.9,1,24.0
2025-08-27,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,21.6,2.3,1,24.0
2025-08-28,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,33.0,2.6,1,24.0
2025-08-29,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,9.3,0.5,1,24.0
2025-08-30,Ward T,Lok Rachana Society,19.1748,72.9426,Tulsi Lake,8.0,"residential, institutional",640000,27.19,13,Sandy,70.0,146.32,8.1,0.4,1,24.0
2025-08-24,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,7.7,0.7,1,22.0
2025-08-25,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,17.6,1.4,1,23.0
2025-08-26,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,22.4,1.9,1,24.0
2025-08-27,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,21.6,2.3,1,24.0
2025-08-28,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,33.0,2.6,1,24.0
2025-08-29,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,9.3,0.5,1,24.0
2025-08-30,Ward T,Panch Rasta,19.1735,72.9478,Tulsi Lake,7.0,"commercial, residential, mixed_use",640000,24.62,23,Sandy,90.0,112.03,8.1,0.4,1,24.0
2025-08-24,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,7.7,0.7,1,22.0
2025-08-25,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,17.6,1.4,1,23.0
2025-08-26,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,22.4,1.9,1,24.0
2025-08-27,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,21.6,2.3,1,24.0
2025-08-28,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,33.0,2.6,1,24.0
2025-08-29,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,9.3,0.5,1,24.0
2025-08-30,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,8.1,0.4,1,24.0
